last_name,first_name,davenport_id,mlb_id,retrosheet_id,lahman_id,bbref_id,bats,throws
Rees,Stan,REES18990225A,121007,reess101,reesst01,reesst01,L,L
Reeves,Bobby,REEVES19040624A,121013,reevb101,reevebo01,reevebo01,R,R
Regan,Bill,REGAN18990123A,121018,regab101,reganbi01,reganbi01,R,R
Regan,Joe,REGAN18720712A,121015,regaj101,reganjo01,reganjo01,R,R
Regan,Mike,REGAN18881119A,121016,regam101,reganmi01,reganmi01,R,R
Regan,Phil,REGAN19370406A,121017,regap101,reganph01,reganph01,R,R
Regalado,Rudy,REGALADO19300521A,121014,regar101,regalru01,regalru01,R,R
Regilio,Nick,REGILIO19780904A,430651,regin001,regilni01,regilni01,R,R
Register,Steven,REGISTER19830516A,461862,regis001,regisst01,regisst01,R,R
Rego,Tony,REGO18971031A,121019,regot101,regoto01,regoto01,R,R
Rehg,Wally,REHG18880831A,121020,rehgw101,rehgwa01,rehgwa01,R,R
Reiber,Frank,REIBER19090919A,121021,reibf101,reibefr01,reibefr01,R,R
Reichert,Dan,REICHERT19760712A,150209,reicd001,reichda01,reichda01,R,R
Reichle,Dick,REICHLE18961123A,121024,reicd101,reichdi01,reichdi01,L,R
Reich,Herman,REICH19171123A,121022,reich101,reichhe01,reichhe01,R,L
Reichardt,Rick,REICHARDT19430316A,121023,reicr101,reichri01,reichri01,R,R
Reidy,Bill,REIDY18731009A,121029,reidb101,reidybi01,reidybi01,R,R
Reid,Billy,REID18570517A,121028,reidb102,reidbi01,reidbi01,L,R
Reid,Earl,REID19130608A,121025,reide101,reidea01,reidea01,L,R
Reid,Jessie,REID19620601A,121026,reidj001,reidje01,reidje01,L,L
Reid,Ryan,REID19850424A,474256,reidr001,reidry01,reidry01,L,R
Reid,Scott,REID19470107A,121027,reids101,reidsc01,reidsc01,L,R
Reilly,Arch,REILLY18910817A,121032,reila101,reillar01,reillar01,R,R
Reilly,Barney,REILLY18850207A,121033,reilb101,reillba01,reillba01,R,R
Reilley,Charlie,REILLEY18560000A,121031,reilc101,reillch01,reillch01,R,R
Reilly,Charlie,REILLY18670215A,121035,reilc102,reillch02,reillch02,B,R
Reilley,Duke,REILLEY18840825A,121030,reild101,reilldu01,reilldu01,B,R
Reilly,Hal,REILLY18940401A,121036,reilh101,reillha01,reillha01,L,L
Reilly,Joe,REILLY18610000A,121038,reilj101,reilljo02,reilljo02,,
Reilly,Josh,REILLY18680000A,121034,reilj102,reilljo03,reilljo03,R,R
Reilly,John,REILLY18581005A,121037,reilj103,reilljo01,reilljo01,R,R
Reilly,Tom,REILLY18840803A,121039,reilt101,reillto01,reillto01,R,R
Reimer,Kevin,REIMER19640000A,121040,reimk001,reimeke01,reimeke01,L,R
Reimold,Nolan,REIMOLD19831012A,460099,reimn001,reimono01,reimono01,R,R
Reinholz,Art,REINHOLZ19030127A,121044,reina101,reinhar02,reinhar02,R,R
Reinhart,Art,REINHART18990529A,121043,reina102,reinhar01,reinhar01,L,L
Reineke,Chad,REINEKE19820409A,448656,reinc001,reinech01,reinech01,R,R
Reinbach,Mike,REINBACH19490806A,121041,reinm101,reinbmi01,reinbmi01,L,R
Reinecker,Wally,REINECKER18900421A,121042,reinw101,reinewa01,reinewa01,R,R
Reipschlager,Charlie,REIPSCHLA18560207A,121045,reipc101,reipsch01,reipsch01,R,R
Reiss,Al,REISS19090108A,121054,reisa101,reissal01,reissal01,B,R
Reisigl,Bugs,REISIGL18871212A,121051,reisb101,reisibu01,reisibu01,R,R
Reis,Bobby,REIS19090102A,121048,reisb102,reisbo01,reisbo01,R,R
Reising,Charlie,REISING18610828A,121052,reisc101,reisich01,reisich01,,
Reisling,Doc,REISLING18740725A,121053,reisd101,reisldo01,reisldo01,R,R
Reis,Jack,REIS18900614A,121046,reisj101,reisja01,reisja01,R,R
Reis,Laurie,REIS18581120A,121047,reisl101,reisla01,reisla01,B,R
Reiser,Pete,REISER19190317A,121050,reisp101,reisepe01,reisepe01,L,R
Reis,Tommy,REIS19140806A,121049,reist101,reisto01,reisto01,R,R
Reith,Brian,REITH19780228A,367944,reitb001,reithbr01,reithbr01,R,R
Reitsma,Chris,REITSMA19771231A,277410,reitc001,reitsch01,reitsch01,R,R
Reitz,Heinie,REITZ18670629A,121055,reith101,reitzhe01,reitzhe01,L,R
Reitz,Ken,REITZ19510624A,121056,reitk101,reitzke01,reitzke01,R,R
Rekar,Bryan,REKAR19720603A,121057,rekab001,rekarbr01,rekarbr01,R,R
Relaford,Desi,RELAFORD19730916A,121058,relad001,relafde01,relafde01,B,R
Rementer,Butch,REMENTER18780314A,121059,remeb101,remenbu01,remenbu01,R,R
Remlinger,Mike,REMLINGER19660323A,121060,remlm001,remlimi01,remlimi01,L,L
Remmerswaal,Win,REMMERSWA19540308A,121061,remmw101,remmewi01,remmewi01,R,R
Remneas,Alex,REMNEAS18860221A,121062,remna101,remneal01,remneal01,R,R
Remsen,Jack,REMSEN18500000A,121063,remsj101,remseja01,remseja01,R,R
Remy,Jerry,REMY19521108A,121064,remyj001,remyje01,remyje01,L,R
Rendon,Anthony,RENDON19900606A,543685,renda001,rendoan01,rendoan01,R,R
Renfer,Erwin,RENFER18911211A,121065,renfe101,renfeer01,renfeer01,R,R
Renfroe,Laddie,RENFROE19620509A,121066,renfl001,renfrla01,renfrla01,B,R
Renfroe,Marshall,RENFROE19360525A,121067,renfm101,renfrma01,renfrma01,L,L
Reniff,Hal,RENIFF19380702A,121069,renih101,renifha01,renifha01,R,R
Reninger,Jim,RENINGER19150307A,121070,renij101,reninji01,reninji01,R,R
Renick,Rick,RENICK19440316A,121068,renir101,renicri01,renicri01,R,R
Renko,Steve,RENKO19441210A,121071,renks101,renkost01,renkost01,R,R
Renna,Bill,RENNA19241014A,121072,rennb101,rennabi01,rennabi01,R,R
Rensa,Tony,RENSA19010929A,121073,renst101,rensato01,rensato01,R,R
Renteria,Edgar,RENTERIA19750807A,121074,rente001,renteed01,renteed01,R,R
Renteria,Rich,RENTERIA19620000A,121075,rentr001,renteri01,renteri01,R,R
Repass,Bob,REPASS19171106A,121076,repab101,repasbo01,repasbo01,R,R
Repko,Jason,REPKO19801227A,434705,repkj001,repkoja01,repkoja01,R,R
Replogle,Andy,REPLOGLE19531007A,121077,repla101,reploan01,reploan01,R,R
Repoz,Roger,REPOZ19400803A,121078,repor101,repozro01,repozro01,L,L
Repulski,Rip,REPULSKI19281004A,121079,repur101,repulri01,repulri01,R,R
Rescigno,Xavier,RESCIGNO19121013A,121080,rescx101,rescixa01,rescixa01,R,R
Resop,Chris,RESOP19821104A,434592,resoc001,resopch01,resopch01,R,R
Ressler,Larry,RESSLER18480810A,121081,ressl101,resslla01,resslla01,,
Restelli,Dino,RESTELLI19240923A,121082,restd101,restedi01,restedi01,R,R
Restovich,Michael,RESTOVICH19790103A,282879,restm001,restomi01,restomi01,R,R
Rettger,George,RETTGER18680729A,121084,rettg101,rettgge01,rettgge01,R,R
Rettenmund,Merv,RETTENMUN19430606A,121083,rettm101,retteme01,retteme01,R,R
Rettig,Otto,RETTIG18940129A,121085,retto101,rettiot01,rettiot01,R,R
Retzer,Ken,RETZER19340430A,121086,retzk101,retzeke01,retzeke01,L,R
Reulbach,Ed,REULBACH18821201A,121087,reule101,reulbed01,reulbed01,R,R
Reuss,Jerry,REUSS19490619A,121090,reusj001,reussje01,reussje01,L,L
Reuschel,Paul,REUSCHEL19470112A,121088,reusp101,reuscpa01,reuscpa01,R,R
Reuschel,Rick,REUSCHEL19490516A,121089,reusr001,reuscri01,reuscri01,R,R
Revere,Ben,REVERE19880503A,519184,reveb001,reverbe01,reverbe01,L,R
Revering,Dave,REVERING19530212A,121092,reved101,reverda01,reverda01,L,R
Revenig,Todd,REVENIG19690628A,121091,revet001,revento01,revento01,R,R
Reville,Henry,REVILLE18490000A,121093,revih101,revilhe01,revilhe01,,
Rexter,William,REXTER18500000A,121094,rextw101,rextewi01,rextewi01,,
Reyes,Al,REYES19710410A,121099,reyea001,reyesal01,reyesal01,R,R
Reyes,Anthony,REYES19811016A,435039,reyea002,reyesan01,reyesan01,R,R
Reyes,Argenis,REYES19820925A,469040,reyea003,reyesar01,reyesar01,B,R
Reyes,Carlos,REYES19690404A,121095,reyec001,reyesca01,reyesca01,R,R
Reyes,Dennys,REYES19770419A,121096,reyed001,reyesde01,reyesde01,R,L
Reyes,Gilberto,REYES19640000A,121097,reyeg001,reyesgi01,reyesgi01,R,R
Reyes,Jose,REYES19830611A,408314,reyej001,reyesjo01,reyesjo01,B,R
Reyes,Jose,REYES19840226A,431170,reyej002,reyesjo02,reyesjo02,B,R
Reyes,Jo-Jo,REYES19841120A,457456,reyej003,reyesjo03,reyesjo03,L,L
Reyes,Nap,REYES19191124A,121098,reyen101,reyesna01,reyesna01,R,R
Reyes,Rene,REYES19780221A,407813,reyer001,reyesre01,reyesre01,B,R
Reynoso,Armando,REYNOSO19660501A,121117,reyna001,reynoar02,reynoar02,R,R
Reynolds,Archie,REYNOLDS19460103A,121101,reyna101,reynoar01,reynoar01,R,R
Reynolds,Allie,REYNOLDS19150210A,121100,reyna102,reynoal01,reynoal01,R,R
Reynolds,Bill,REYNOLDS18840814A,121116,reynb101,reynobi01,reynobi01,R,R
Reynolds,Bob,REYNOLDS19470121A,121111,reynb102,reynobo01,reynobo01,R,R
Reynolds,Craig,REYNOLDS19521227A,121107,reync001,reynocr01,reynocr01,L,R
Reynolds,Charlie,REYNOLDS18650501A,121104,reync101,reynoch02,reynoch02,R,R
Reynolds,Carl,REYNOLDS19030201A,121102,reync102,reynoca01,reynoca01,R,R
Reynolds,Charlie,REYNOLDS18570731A,121103,reync103,reynoch01,reynoch01,,
Reynolds,Don,REYNOLDS19530416A,121106,reynd101,reynodo01,reynodo01,R,R
Reynolds,Danny,REYNOLDS19191127A,121105,reynd102,reynoda01,reynoda01,R,R
Reynolds,Greg,REYNOLDS19850703A,453353,reyng001,reynogr01,reynogr01,R,R
Reynolds,Harold,REYNOLDS19610000A,121108,reynh001,reynoha01,reynoha01,B,R
Reynolds,Ken,REYNOLDS19470104A,121109,reynk101,reynoke01,reynoke01,L,L
Reynolds,Mark,REYNOLDS19830803A,448602,reynm001,reynoma01,reynoma01,R,R
Reynolds,Matt,REYNOLDS19841002A,519186,reynm002,reynoma02,reynoma02,L,L
Reynolds,R.J.,REYNOLDS19590419A,121112,reynr001,reynorj01,reynor.01,B,R
Reynolds,Ronn,REYNOLDS19580928A,121113,reynr002,reynoro02,reynoro02,R,R
Reynolds,Ross,REYNOLDS18870820A,121114,reynr101,reynoro01,reynoro01,R,R
Reynolds,Shane,REYNOLDS19680326A,121110,reyns001,reynosh01,reynosh01,R,R
Reynolds,Tommie,REYNOLDS19410815A,121115,reynt101,reynoto01,reynoto01,R,R
Rhawn,Bobby,RHAWN19190213A,121118,rhawr101,rhawnbo01,rhawnbo01,R,R
Rheam,Cy,RHEAM18930928A,121119,rheac101,rheamcy01,rheamcy01,R,R
Rheinecker,John,RHEINECKE19790529A,425850,rheij001,rheinjo01,rheinjo01,L,L
Rhem,Flint,RHEM19010124A,121120,rhemf101,rhemfl01,rhemfl01,R,R
Rhiel,Billy,RHIEL19000816A,121121,rhieb101,rhielbi01,rhielbi01,R,R
Rhines,Billy,RHINES18690314A,121122,rhinb101,rhinebi01,rhinebi01,R,R
Rhoads,Bob,RHOADS18791004A,121123,rhoab101,rhoadbo01,rhoadbo01,R,R
Rhodes,Arthur,RHODES19691024A,121125,rhoda001,rhodear01,rhodear01,L,L
Rhodes,Bill,RHODES00000000A,121130,rhodb101,rhodebi01,rhodebi01,,
Rhodes,Charlie,RHODES18850407A,121126,rhodc101,rhodech01,rhodech01,R,R
Rhodes,Dusty,RHODES19270513A,121127,rhodd101,rhodedu01,rhodedu01,L,R
Rhodes,Gordon,RHODES19070811A,121128,rhodg101,rhodego01,rhodego01,R,R
Rhodes,Karl,RHODES19690000A,121129,rhodk001,rhodeka01,rhodeka01,L,L
Rhoden,Rick,RHODEN19530516A,121124,rhodr001,rhoderi01,rhoderi01,R,R
Rhomberg,Kevin,RHOMBERG19551122A,121131,rhomk001,rhombke01,rhombke01,R,R
Rhymes,Will,RHYMES19830401A,489242,rhymw001,rhymewi01,rhymewi01,L,R
Rhyne,Hal,RHYNE18990330A,121132,rhynh101,rhyneha01,rhyneha01,R,R
Ribant,Dennis,RIBANT19410920A,121133,ribad101,ribande01,ribande01,R,R
Ricci,Chuck,RICCI19690000A,121135,riccc001,riccich01,riccich01,R,R
Riccelli,Frank,RICCELLI19530224A,121134,riccf101,riccefr01,riccefr01,L,L
Rice,Bob,RICE18990528A,121143,riceb101,ricebo01,ricebo01,R,R
Rice,Del,RICE19221027A,121136,riced101,ricede01,ricede01,R,R
Rice,Harry,RICE19011122A,121139,riceh101,riceha01,riceha01,L,R
Rice,Hal,RICE19240211A,121138,riceh102,riceha02,riceha02,L,R
Rice,Jim,RICE19530308A,121140,ricej001,riceji01,riceji01,R,R
Rice,Len,RICE19180902A,121141,ricel101,ricele01,ricele01,R,R
Rice,Pat,RICE19631102A,121142,ricep001,ricepa01,ricepa01,R,R
Rice,Scott,RICE19810921A,446488,rices001,ricesc01,ricesc01,L,L
Rice,Sam,RICE18900220A,121137,rices101,ricesa01,ricesa01,L,R
Richardson,Antoan,RICHARDSO19831008A,460322,richa001,richaan01,richaan01,B,R
Richter,Al,RICHTER19270207A,121174,richa101,richtal01,richtal01,R,R
Richmond,Beryl,RICHMOND19070824A,121169,richb101,richmbe01,richmbe01,B,L
Richardson,Bobby,RICHARDSO19350819A,121161,richb102,richabo01,richabo01,R,R
Richardson,Bill,RICHARDSO18780124A,121163,richb103,richabi01,richabi01,R,R
Richard,Chris,RICHARD19740607A,276537,richc001,richach01,richach01,L,L
Richard,Clayton,RICHARD19830912A,453385,richc002,richacl01,richacl01,L,L
Richar,Danny,BERROA19840926A,462950,richd001,richada02,richada02,L,R
Richardson,Dustin,RICHARDSO19840109A,450580,richd002,richadu02,richadu02,L,L
Richardson,Danny,RICHARDSO18630125A,121155,richd101,richada01,richada01,R,R
Richards,Duane,RICHARDS19361216A,121147,richd102,richadu01,richadu01,R,R
Richmond,Don,RICHMOND19191027A,121170,richd103,richmdo01,richmdo01,L,R
Richards,Fred,RICHARDS19271103A,121149,richf101,richafr01,richafr01,L,L
Richards,Gene,RICHARDS19530929A,121148,richg001,richage01,richage01,L,L
Richards,Garrett,RICHARDS19880527A,572070,richg002,richaga01,richaga01,R,R
Richardson,Gordie,RICHARDSO19380719A,121156,richg101,richago01,richago01,R,L
Richardson,Hardy,RICHARDSO18550421A,121153,richh101,richaha01,richaha01,R,R
Richardson,Jeff,RICHARDSO19660000A,121157,richj001,richaje01,richaje01,R,R
Richardson,Jeff,RICHARDSO19630829A,121158,richj002,richaje02,richaje02,R,R
Richard,J.R.,RICHARD19500307A,121145,richj101,richajr01,richaj.01,R,R
Richmond,John,RICHMOND18550305A,121172,richj102,richmjo01,richmjo01,,R
Richardson,Jack,RICHARDSO18921003A,121159,richj103,richaja01,richaja01,B,R
Richter,John,RICHTER18730208A,121176,richj104,richtjo01,richtjo01,,
Richardson,Kevin,RICHARDSO19800912A,459323,richk001,richake02,richake02,R,R
Richardson,Ken,RICHARDSO19150502A,121160,richk101,richake01,richake01,R,R
Richard,Lee,RICHARD19480918A,121146,richl101,richale01,richale01,R,R
Richie,Lew,RICHIE18830823A,121167,richl102,richile01,richile01,R,R
Richbourg,Lance,RICHBOURG18971218A,121165,richl103,richbla01,richbla01,L,R
Richmond,Lee,RICHMOND18570505A,121171,richl104,richmle01,richmle01,,L
Richardt,Mike,RICHARDT19580524A,121164,richm001,richami01,richami01,R,R
Richardson,Nolen,RICHARDSO19030118A,121154,richn101,richano01,richano01,R,R
Richards,Paul,RICHARDS19081121A,121150,richp101,richapa01,richapa01,R,R
Richert,Pete,RICHERT19391029A,121166,richp102,richepe01,richepe01,L,L
Richie,Rob,RICHIE19650905A,121168,richr001,richiro01,richiro01,L,R
Richards,Rusty,RICHARDS19650127A,121151,richr002,richaru01,richaru01,L,R
Richter,Reggie,RICHTER18880914A,121175,richr101,richtre01,richtre01,R,R
Richmond,Ray,RICHMOND18960615A,121173,richr102,richmra01,richmra01,R,R
Richmond,Scott,RICHMOND19790830A,446341,richs001,richmsc01,richmsc01,R,R
Richardson,Tom,RICHARDSO18830807A,121162,richt101,richato01,richato01,R,R
Richardson,"",RICHARDSO18590000A,121152,richu101,richa01,richa01,,
Rich,Woody,RICH19160309A,121144,richw101,richwo01,richwo01,L,R
Rickey,Branch,RICKEY18811220A,121181,rickb101,rickebr01,rickebr01,L,R
Rickley,Chris,RICKLEY18591007A,121182,rickc101,ricklch01,ricklch01,R,
Ricketts,Dick,RICKETTS19331204A,121180,rickd101,rickedi01,rickedi01,L,R
Ricketts,Dave,RICKETTS19350712A,121179,rickd102,rickeda01,rickeda01,B,R
Rickert,Joe,RICKERT18761212A,121177,rickj101,rickejo01,rickejo01,R,R
Ricks,John,RICKS18670926A,121183,rickj102,ricksjo01,ricksjo01,,
Rickert,Marv,RICKERT19210108A,121178,rickm101,rickema01,rickema01,L,R
Rico,Art,RICO18960723A,121185,ricoa101,ricoar01,ricoar01,R,R
Rico,Fred,RICO19440704A,121184,ricof101,ricofr01,ricofr01,R,R
Riconda,Harry,RICONDA18970317A,121186,ricoh101,riconha01,riconha01,R,R
Riddlemoser,Dorsey,RIDDLEMOS18750325A,121191,riddd101,riddldo01,riddldo01,R,R
Riddleberger,Denny,RIDDLEBER19451122A,121190,riddd102,riddlde01,riddlde01,R,L
Riddle,Elmer,RIDDLE19140731A,121187,ridde101,riddlel01,riddlel01,R,R
Riddle,Johnny,RIDDLE19051003A,121189,riddj101,riddljo02,riddljo02,R,R
Riddle,John,RIDDLE18640000A,121188,riddj102,riddljo01,riddljo01,R,R
Ridgway,Jeff,RIDGWAY19800817A,455047,ridgj001,ridgwje01,ridgwje01,R,L
Ridgway,Jack,RIDGWAY18890723A,121192,ridgj101,ridgwja01,ridgwja01,L,R
Ridzik,Steve,RIDZIK19290429A,121193,ridzs101,ridzist01,ridzist01,R,R
Riebe,Hank,RIEBE19211010A,121194,riebh101,riebeha01,riebeha01,R,R
Riedling,John,RIEDLING19750829A,150180,riedj001,riedljo01,riedljo01,R,R
Riefenhauser,C.J.,RIEFENHAU19900130A,592677,riefc001,riefecj01,riefecj01,L,L
Rieger,Elmer,RIEGER18890225A,121195,riege101,riegeel01,riegeel01,B,R
Rienzo,Andre,RIENZO19880605A,516589,riena001,rienzan01,rienzan01,R,R
Riesgo,Nikco,RIESGO19670111A,121196,riesn001,riesgni01,riesgni01,R,R
Rigby,Brad,RIGBY19730514A,121197,rigbb001,rigbybr01,rigbybr01,R,R
Rigdon,Paul,RIGDON19751102A,282331,rigdp001,rigdopa01,rigdopa01,R,R
Riggs,Adam,RIGGS19721004A,121199,rigga001,riggsad01,riggsad01,R,R
Riggan,Jerrod,RIGGAN19740516A,339492,riggj001,riggaje01,riggaje01,R,R
Riggert,Joe,RIGGERT18861211A,121198,riggj101,riggejo01,riggejo01,R,R
Riggleman,Jim,RIGGLEMAN19521109A,427427,riggj801,rigglji99,rigglji99,R,R
Riggs,Lew,RIGGS19100422A,121200,riggl101,riggsle01,riggsle01,L,R
Riggans,Shawn,RIGGANS19800725A,457493,riggs001,riggash01,riggash01,R,R
Righetti,Dave,RIGHETTI19590000A,121201,righd001,righeda01,righeda01,L,L
Rightnowar,Ron,RIGHTNOWA19650000A,121202,righr001,rightro01,rightro01,R,R
Rigney,Bill,RIGNEY19180129A,121205,rignb101,rignebi01,rignebi01,R,R
Rigney,Johnny,RIGNEY19141028A,121204,rignj101,rignejo01,rignejo01,R,R
Rigney,Topper,RIGNEY18970107A,121203,rignt101,rigneto01,rigneto01,R,R
Rijo,Jose,RIJO19650513A,121206,rijoj001,rijojo01,rijojo01,R,R
Rikard,Culley,RIKARD19140509A,121207,rikac101,rikarcu01,rikarcu01,L,R
Riley,Billy,RILEY18550000A,121213,rileb101,rileybi01,rileybi01,R,R
Riles,Ernest,RILES19610000A,121208,rilee001,rileser01,rileser01,L,R
Riley,George,RILEY19561006A,121209,rileg001,rileyge01,rileyge01,L,L
Riley,Jim,RILEY18950525A,121211,rilej101,rileyji02,rileyji02,L,R
Riley,Jim,RILEY18861110A,121210,rilej102,rileyji01,rileyji01,R,R
Riley,Lee,RILEY19060820A,121212,rilel101,rileyle01,rileyle01,L,R
Riley,Matt,RILEY19790802A,235494,rilem001,rileyma01,rileyma01,L,L
Rincon,Andy,RINCON19590305A,121214,rinca101,rincoan01,rincoan01,R,R
Rincon,Juan,RINCON19790123A,346799,rincj001,rincoju01,rincoju01,R,R
Rincon,Ricardo,RINCON19700413A,121215,rincr001,rincori01,rincori01,L,L
Rineer,Jeff,RINEER19550703A,121216,rinej101,rineeje01,rineeje01,L,L
Ringo,Frank,RINGO18601012A,121218,ringf101,ringofr01,ringofr01,R,
Ring,Jimmy,RING18950215A,121217,ringj101,ringji01,ringji01,R,R
Ring,Royce,RING19801221A,429721,ringr001,ringro01,ringro01,L,L
Rinker,Bob,RINKER19210421A,121219,rinkb101,rinkebo01,rinkebo01,R,R
Rios,Armando,RIOS19710913A,136608,riosa001,riosar01,riosar01,L,L
Rios,Alex,RIOS19810218A,425567,riosa002,riosal01,riosal01,R,R
Rios,Danny,RIOS19721111A,121220,riosd001,riosda01,riosda01,R,R
Rios,Juan,RIOS19420614A,121221,riosj101,riosju01,riosju01,R,R
Ripken,Billy,RIPKEN19641216A,121223,ripkb001,ripkebi01,ripkebi01,R,R
Ripken,Cal,RIPKEN19600824A,121222,ripkc001,ripkeca01,ripkeca01,R,R
Ripley,Allen,RIPLEY19521018A,121224,ripla101,ripleal01,ripleal01,R,R
Ripley,Walt,RIPLEY19161126A,121225,riplw101,riplewa01,riplewa01,R,R
Ripple,Charlie,RIPPLE19201201A,121227,rippc101,ripplch01,ripplch01,L,L
Ripple,Jimmy,RIPPLE19091014A,121228,rippj101,ripplji01,ripplji01,L,R
Rippelmeyer,Ray,RIPPELMEY19330709A,121226,rippr101,rippera01,rippera01,R,R
Risberg,Swede,RISBERG18941013A,121229,risbs101,risbesw01,risbesw01,R,R
Rising,Pop,RISING18720102A,121230,risip101,risinpo01,risinpo01,,R
Riske,David,RISKE19761023A,228594,riskd001,riskeda01,riskeda01,R,R
Risley,Bill,RISLEY19670529A,121231,rislb001,rislebi01,rislebi01,R,R
Ritchey,Claude,RITCHEY18731005A,121232,ritcc101,ritchcl01,ritchcl01,B,R
Ritchie,Jay,RITCHIE19361120A,121233,ritcj101,ritchja01,ritchja01,R,R
Ritchie,Todd,RITCHIE19711107A,121234,ritct001,ritchto01,ritchto01,R,R
Ritchie,Wally,RITCHIE19650712A,121235,ritcw001,ritchwa01,ritchwa01,L,L
Ritter,Charlie,RITTER18600000A,121236,rittc101,rittech01,rittech01,,
Ritter,Floyd,RITTER18700601A,121237,rittf101,rittefl01,rittefl01,R,R
Ritter,Hank,RITTER18931012A,121240,ritth101,ritteha01,ritteha01,R,R
Rittwage,Jim,RITTWAGE19441023A,121242,rittj101,rittwji01,rittwji01,R,R
Ritter,Lew,RITTER18750907A,121238,rittl101,rittele01,rittele01,R,R
Ritter,Reggie,RITTER19600123A,121239,rittr001,rittere01,rittere01,L,R
Ritterson,Whitey,RITTERSON18550426A,121241,rittw101,rittewh01,rittewh01,R,R
Ritz,Jim,RITZ18740000A,121243,ritzj101,ritzji01,ritzji01,,
Ritz,Kevin,RITZ19650608A,121244,ritzk001,ritzke01,ritzke01,R,R
Rivas,Luis,RIVAS19790830A,276372,rival001,rivaslu01,rivaslu01,R,R
Rivera,Ben,RIVERA19680000A,121245,riveb001,riverbe01,riverbe01,R,R
Rivera,Bombo,RIVERA19520802A,121247,riveb101,riverbo01,riverbo01,R,R
Rivera,Carlos,RIVERA19780610A,425346,rivec001,riverca01,riverca01,L,L
Rivero,Carlos,RIVERO19880520A,491640,rivec002,riverca02,riverca02,R,R
Rivera,German,RIVERA19600706A,121246,riveg001,riverge01,riverge01,R,R
Rivera,Juan,RIVERA19780703A,407487,rivej001,riverju01,riverju01,R,R
Rivera,Jim,RIVERA19220722A,121249,rivej101,riverji01,riverji01,L,L
Rivera,Luis,RIVERA19640103A,121248,rivel001,riverlu01,riverlu01,R,R
Rivera,Luis,RIVERA19780621A,277182,rivel002,riverlu02,riverlu02,R,R
Rivers,Mickey,RIVERS19481031A,121253,rivem001,rivermi01,rivermi01,L,L
Rivera,Mariano,RIVERA19691129A,121250,rivem002,riverma01,riverma01,R,R
Rivera,Mike,RIVERA19760908A,407576,rivem003,rivermi02,rivermi02,R,R
Rivera,Roberto,RIVERA19761125A,469394,river001,riverro01,riverro01,L,L
Rivera,Ruben,RIVERA19731114A,121252,river002,riverru01,riverru01,R,R
Rivera,Rene,RIVERA19830731A,425784,river003,riverre01,riverre01,R,R
Rivera,Saul,RIVERA19771207A,346800,rives001,riversa01,riversa01,B,R
Riviere,Tink,RIVIERE18990802A,121254,rivit101,rivieti01,rivieti01,R,R
Rixey,Eppa,RIXEY18910503A,121255,rixee101,rixeyep01,rixeyep01,R,L
Rizzo,Anthony,RIZZO19890808A,519203,rizza001,rizzoan01,rizzoan01,L,L
Rizzo,Johnny,RIZZO19120730A,121256,rizzj101,rizzojo01,rizzojo01,R,R
Rizzuto,Phil,RIZZUTO19170925A,121257,rizzp101,rizzuph01,rizzuph01,R,R
Rizzo,Todd,RIZZO19710524A,134266,rizzt001,rizzoto01,rizzoto01,R,L
Rleal,Sendy,RLEAL19800621A,464869,rleas001,rlealse01,rlealse01,R,R
Roa,Joe,ROA19711011A,121258,roa-j001,roajo01,roajo01,R,R
Roach,Donn,ROACH19891214A,543698,roacd001,roachdo01,roachdo01,R,R
Roach,Jason,ROACH19760420A,429480,roacj001,roachja01,roachja01,R,R
Roach,John,ROACH00000000A,121259,roacj101,roachjo01,roachjo01,R,L
Roach,Mel,ROACH19330125A,121260,roacm101,roachme01,roachme01,R,R
Roach,Mike,ROACH18731223A,121261,roacm102,roachmi01,roachmi01,,
Roach,Roxey,ROACH18821128A,121263,roacr101,roachro01,roachro01,R,R
Roach,Skel,ROACH18711020A,121262,roacs101,roachsk01,roachsk01,R,R
Roarke,Mike,ROARKE19301108A,121264,roarm101,roarkmi01,roarkmi01,R,R
Roark,Tanner,ROARK19861005A,543699,roart001,roarkta01,roarkta01,R,R
Roat,Fred,ROAT18671110A,121265,roatf101,roatfr01,roatfr01,,R
Robbins,Bruce,ROBBINS19590910A,121266,robbb101,robbibr01,robbibr01,L,L
Robbins,Jake,ROBBINS19760523A,400267,robbj001,robbija01,robbija01,R,R
Robertson,Andre,ROBERTSON19571002A,121285,robea001,roberan01,roberan01,R,R
Roberge,Bert,ROBERGE19541003A,121268,robeb001,roberbe01,roberbe01,R,R
Roberts,Bip,ROBERTS19631027A,121280,robeb002,roberbi01,roberbi01,B,R
Roberts,Brian,ROBERTS19771009A,406878,robeb003,roberbr01,roberbr01,B,R
Robertson,Bob,ROBERTSON19461002A,121296,robeb101,roberbo01,roberbo01,R,R
Roberson,Chris,ROBERSON19790823A,434562,robec001,roberch02,roberch02,B,R
